job_add,job_duty,job_name,job_require,job_time,job_type
深圳,"以持续打造高安全，高稳定，高业务扩展性的微信支付应用产品为目标；
与团队密切合作，聚焦研发流程各环节的效率提升，发现并改善现有研发流程存在问题，建立更高效、更流畅的研发模式。",28604-微信支付支付应用前端开发工程师,"计算机/互联网知识扎实、代码能力扎实、逻辑清晰、有技术追求；
熟练掌握前端开发知识体系，熟悉前端工程的构建、打包、部署，能熟练运用各类前端工具；
熟悉业界常见的组件框架，能熟练的使用React、Angular、Vue等框架中的一种，并对其原理有过深入理解；有小程序开发经验优先；
熟悉[Nodejs/Python/PHP/C++/Java]中一种或多种开发语言，有全栈开发经验；
熟悉前端性能优化，掌握与后端交互数据，熟悉web领域内常见的安全问题及防控方式；
追求的极致的用户体验，有效的通过监控、上报改善用户体验;
具备良好的逻辑思维、异常风险把控能力。",2020年07月13日,技术
深圳,负责智慧用户获取平台——游米的建设，包括对接渠道和平台功能开发,25924-后台开发工程师（游米）,"本科及以上学历，计算机相关专业，3年及以上相关工作经验，有扎实的计算机理论基础； 
具有Linux服务器端软件开发经验； 精通GO/C++/PHP其中一门编程语言； 
具备大容量、高性能复杂系统的设计和架构能力，能够快速根据需求完成系统设计和开发； 
具备良好的学习能力、分析解决问题能力； 
良好的学习能力、沟通能力、适应能力，责任心强，能在压力下独立解决问题，具有主人翁精神。",2020年07月13日,技术
西安,"负责服务器端研发维护工作，保障系统稳定性；
负责产品安全策略的制定；
负责产品后台功能模块的开发和维护，根据相关需求对功能性进行调整。
",25664-golang后台开发工程师(腾讯云全资子公司)（西安）,"熟悉GO编程语言；了解PHP、nodejs、java等其它语言者优先
熟悉web开发技术：Linux操作系统，web服务器，常见数据库和协议、架构、存储、缓存、安全，隐私，消息队列，API设计等
善于不断学习和运用新知识，具有良好的代码风格，具有良好的分析和解决问题能力
具有良好的团队合作精神、自我驱动力、乐观积极和抗压能力强
具有以下条件者优先：
有大流量web系统研发经验
有大型企业/政府应用开发经验
",2020年07月07日,技术
深圳,"1. 负责腾讯云Discuz!产品系统的后端研发和维护
2. 负责腾讯云Discuz!产品相关功能的开发和迭代
3. 负责腾讯云Discuz!产品系统的架构规划、性能优化、稳定性优化等工作",22989-Discuz!后端研发工程师,"1. 熟练使用PHP；熟练使用Laravel框架；有丰富PHP项目的实战经验  ；
2. 主导或带领研发团队开发的经验；
2. 熟练使用mysql/redis/memcache等数据库；有mysql性能调优经验；
3. 良好的理解沟通能力，合理进行任务分解，并以模块化的思维进行代码设计；
4. 具有良好的代码风格、接口设计规范；
5. 对php-psr规范有深度研究优先；
6 研究过flarum开源代码或使用composer开发框架者优先；
7. 具有大型运营系统、整站开发经验者优先；
8. 熟悉云计算、有云产品使用经验者优先。",2020年07月07日,技术
深圳,"负责微信支付研发效能工具系统的建设，让业务研发直观高效的完成业务逻辑的开发
负责微信支付核心研发痛点和难点的攻关解决",28603-微信支付效能工具后台开发工程师（深圳/广州）,"1.本科及以上学历；  
2.2年以上开发经验，C++，PHP，Python、NodeJs任一种达到熟练掌握，熟练掌握mysql等存储技术的应用；
3.具备良好的沟通表达能力，产品意识好，思维敏捷，执行力力强，对待工作认真严谨、高度负责；
4.熟悉领域建模、DDD者优先；
5.具备电商、金融、ERP、支付类业务开发经验者优先：
6.具备前后端全栈开发能力者优先；
7.对分布式系统架构、分布式存储、分布式事务等技术有深入研究和开发经验者优先；
8.对DSL技术有研究和项目经验者优先；
9.有模型驱动开发、可视化开发、低代码开发技术有研究或项目经验者优先。",2020年07月07日,技术
北京,"负责腾讯云存储产品中心数据万象产品相关功能的设计、研发及优化；
负责腾讯云COS相关系统的开发及维护。",22989-高级后台开发工程师,"1. 精通C/C++、Java、Python、PHP、Golang中的一种或几种；
2. 熟悉常用数据结构和算法，精通网络编程，多线程编程；
3. 熟悉计算机操作系统、网络，TCP/IP协议， HTTP协议，有性能优化经验优先；
4. 富有激情和创造力，学习能力强，良好的团队合作能力；
5. 良好的团队合作精神，较强的沟通能力，优秀的分析问题和解决问题的能力，勇于接受挑战。

具有以下条件者优先：
有图片视频处理相关工作经验；
有大数据、海量日志处理分析系统架构经验；",2020年07月07日,技术
深圳,"负责运维自动化相关系统平台的架构设计、开发工作：
docker/kubernetes/istio二次开发；
数据收集、清洗、存储等ETL系统建设；
完善和建设发布平台、容灾演练平台、冷备系统等相关平台系统；
独立完成单/多个平台的设计和开发工作，迭代智能化devops。",TEG15-海外计费系统运营开发工程师(深圳),"本科及以上学历，2年以上工作经验；
熟悉php、python、golang、java中的至少一种后台语言；
了解Vue、React、AngularJS中的至少一种前端开发框架；
 熟悉MySQL数据库，了解MySQL索引优化、查询优化和存储优化；
熟悉TCP/IP协议，对Socket通信和HTTP协议有深刻理解；
良好的编码习惯，代码结构清晰、命名规范、逻辑性强、冗余率低；
有中大型系统开发经验优先。",2020年07月08日,技术
深圳,"负责腾讯海外充值中心的商户接入平台，反洗钱平台等网站开发；
负责web系统的架构优化与设计工作；
配合产品提供良好的web用户体验。",TEG15-海外支付计费系统应用开发(深圳),"本科以上学历，计算机相关专业，2年以上相关工作经验；
精通php语言的开发机制和实现原理，熟悉至少一种以上的php框架，熟悉面向对象编程，掌握mvc的原理，能熟练运用 php完成业务逻辑的开发，对php的安全和性能方面有较好的了解；
熟悉JavaScript,css,html等前台相关技术，能熟练运用常见的js框架（如jquery等），有Linux（日常操作Shell 或perl 脚本编写）经验优先；
善于解决问题，有较强的学习欲望，能主动了解和学习业界相关新技术，善于沟通和交流。",2020年07月08日,技术
深圳,"负责手游助手平台的高性能后台服务开发，需要参与后台架构设计和性能稳定优化
负责手游助手后台业务组件的开发和维护",27092-腾讯手游助手后台开发（深圳）,"本科及以上学历，计算机相关专业，3年及以上相关工作经验；
精通Node.js后端Server研发，具有丰富的服务高并发、性能分析调优、后端服务架构经验；
熟悉服务端开发(cgi、asp、net、php、jsp)，并具有3年及以上linux等相关平台下开发经验；
对数据库（mysql / mongodb / sqlite3 / sqlserver）熟练掌握，有相关性能调优者优先；
有web前端开发经验者优先；
具备良好的责任心与工作激情，团队合作能力强。",2020年07月08日,技术
深圳,"负责腾讯车联网项目中的小程序需求分析、架构设计、功能开发与性能优化；
组织推动小程序开发团队完成前端功能设计、开发、测试和交付验收；
优化车载小场景中小程序的开发框架并制定开发规范，参与制定技术标准，编写相应的技术文档，对通用技术进行整理出最佳实践；
推动小程序开发工程化，自动化和工具化建设；
跟踪业界前沿技术JS框架开展预研，并能引入团队提升质量和效率，引领团队成员的技能提升和成长。",33370-车联网平台小程序前端资深开发架构师,"本科以上学历，5年＋前端Javascript开发经验，有多个小程序开发经验并深入了解小程序JS框架的原理；
JS的基础掌握扎实 , 熟悉JavaScript类库，精通HTML、CSS、W3C标准、常见协议、浏览器兼容性，熟练掌握HTML5、CSS3和ES6；
熟练掌握JavaScript、jQuery，node.js，对angularJS，vueJS，ReactJS其中至少两种有深入研究并熟练掌握；
有前端架构设计、性能优化、组件化和模块化方面的项目实践经验，有系统重构的能力；
对HTML5技术领域、新兴Web标准和Web发展趋势有良好洞察力和极高的关注度，具备优秀的自我学习和独立思考能力；
具有Android、iPhone、iPad等智能手机和平板HTML5开发经验优先考虑；熟悉跨平台HybridApp开发，优先考虑；
熟悉使用任意一种后端技术：Nodejs，PHP，Java，.Net 和任意一种数据库：Mysql，Oracel，Redis等；
拥有良好的代码习惯，逻辑清晰，具备专业文档撰写能力，对解决技术难题有挑战精神。",2020年07月08日,技术
上海,"负责与行业sales配合，拓展汽车行业客户及支持已落单项目的交付工作；
确保重点项目的拆解和落地，推进项目实施以及解决方案可复制，推动跨部门合作，推动架构和产品优化；
沟通汽车行业业务或IT部门并进行分析需求，提供IaaS/PaaS/SaaS/DaaS不同层级的解决方案；
依据汽车行业及云技术发展趋势，梳理及整合汽车行业解决方案。

",33370-技术架构师,"本科及以上学历，熟悉车联网、自动驾驶、TSP、DMS至少一种的业务及技术架构；
5年以上服务端开发、运维经验，熟悉Java/Scala/Python/PHP/C/Golang至少一种开发语言以及对应开发框架，熟悉高并发处理机制，有高并发业务的架构、研发、运维、优化经验；
车联网平台或机器学习平台搭建及集成开发工作3年以上工作经验，有成功的汽车企业系统的大型应用经验，有面向客户沟通交流、调研需求、宣讲架构的能力；
对网络架构、海量存储、K8S容器编排调度、Hadoop生态组件、机器学习领域有深入理解，有实施、交付及运维经验者优先；
熟悉Hadoop、Mysql、PostgreSQL、NoSQL等数据库中至少一种数据中心建设方案，可以进行产品的独立部署、高可用架构和性能优化，熟悉开源社区解决方案；
具备团队合作经验，沟通及学习能力强，足够的抗压能力；
具备良好的文档能力，善于总结沟通，清晰表达技术观点和架构意图，能熟练的编写技术文档；
有一定的项目管理经验，能进行需求管理、期望管理、团队协作管理，有和ISV管理合作经验优先；
有PMP认证优先。",2020年07月08日,技术
深圳,负责微信支付在境外的业务落地；负责微信支付境外商户平台、运营系统的开发。,28605-微信支付境外支付WEB前端开发,"本科以上学历，计算机软件或相关专业；
1年及以上开发工作经验；
软件知识结构全面，基础扎实，精通常用数据结构与算法；
熟悉MYSQL或其他大型数据库，能够快速根据需求完成高性能数据库设计，熟悉面向对象的开发方法，有网络系统的开发经验；
掌握JavaScript、html、css等前端基础知识；掌握VUE、React或Augular等前端开发框架；
熟悉http协议，了解浏览器工作原理；对交互设计和产品设计有一定敏感度；具有互联网Web业务开发经验；了解PHP开发者更优；
高度的责任心、良好的沟通技巧和团队合作精神，正直进取，有上进心，热爱开发事业。",2020年07月06日,技术
深圳,"负责微信支付数据开放应用的方案设计、服务建设、系统优化等工作；
通过数据赋能微信支付的商户，助力商户更好的经营。





",28601-微信支付数据应用开发工程师,"1、计算机或者相关专业本科以上学历；
2、具有扎实的数据结构和算法功底；
3、熟练掌握至少一门开发语言，例如C++/PHPdejs等；
4、有较强学习能力和逻辑思维能力，具备良好的问题分析与解决能力；
5、善于沟通，工作积极主动，责任心强，具备良好的团队协作能力；
6、有OLAP服务经验者优先。",2020年07月06日,技术
深圳,"基于海量的微信支付用户、商户、交易和行为数据，使用业界开源的主流技术栈以及我们自研的大数据技术相结合，构建金融级的大数据平台，提供金融级数据安全保障和质量保障，为数据开发者提供工业化的数据平台服务，建立元数据管理、血缘关系、计算任务和计算资源的动态管控、全方位的数据安全风险控制，为数据分析、智慧推荐、金融风控等业务提供数据平台支撑；
负责微信支付大数据基础、管理平台相关开发工作；
负责大数据治理相关开发工作，提供一站式的数据平台及数据管理工具支持，比如元数据管理、血缘分析、数据安全、数据质量、资源管理、数据自助分析平台等等。",28607-113 微信支付大数据平台开发工程师（深圳）,"本科及以上学历，计算机相关专业，3年及以上开发经验；
熟悉Js、php、Shell、Python、Scala等至少三种开发语言；
有分布式系统、大数据服务、数据分析方面的开发经验者优先；
熟悉Hadoop、Spark等大数据平台，有平台相关资源、性能优化经验优先；
良好的沟通表达能力，执行力力强，对待工作认真严谨、高度负责。",2020年07月06日,技术
深圳,"1、负责视频云直播相关产品的后台技术运营，包括业务高可用运维、业务架构优化、业务成本优化等技术运营工作；
2、紧跟行业发展趋势，在业务向移动化、云化发展的同时，对运维系统提出新时代建设要求，吸收业界先进技术，帮助业务稳定健壮的发展;
3、能敏锐发现直播大客户需求，质量改进，提升业务体验和客户满意度。",22989-腾讯视频云运维工程师（深圳）,"1、计算机或相关专业本科或以上学历；
2、熟练使用Linux/unix操作系统，精通Shell编程，并熟练掌握Perl、PHP、Python之一的编程，熟悉TCP/IP、HTTP等协议，有良好的网络、存储、安全、计算机体系结构方面的知识；
3、具备视频维护经验优先考虑； 熟悉CDN服务经验者优先；
4、具备系统均衡容灾设计，有大型集群维护经验者优先；
5、责任感强，有良好的服务意识与团队合作意识；
6、有较强的问题分析与解决能力，沟通能力强，有项目推动/运维流程工具建设经验者优先。",2020年07月06日,技术
深圳,"1、负责腾讯云大数据（OCEANUS,  ES产品、大数据处理套件TBDS产品）、AI智能钛系列产品的功能设计和开发工作；
2、负责大数据、机器学习、深度学习、弹性推理等平台的工程化和服务化；
3、通过技术手段优化用户端操作体验；
4、参与一些web前端新技术的探索和预研。",22989-腾讯云大数据&AI web前端开发工程师（深圳/北京）,"1、本科及以上学历，计算机相关专业，3年以上相关工作经验；
2、扎实的数据结构，算法和编程功底，有良好的编程习惯和风格；
3、至少深度掌握Vue/React/AngularJS中的一种，扎实的JS功底，熟练使用web前端相关工具和框架（webpack/Gulp/bootstrap/Redux等）；
4、具备复杂前端可视化开发经验，例如echarts/tableau/D3，有复杂表格、流程、多图多界面联动、图可视化等开发经验优先；
5、至少熟悉一门非前端的语言（如Java/PHP/C/C++/Python/Ruby），并有实践经验；
6、有机器学习、大数据知识背景和相关实践经验优先；
7、通过腾讯云技术认证或同等资格认证的优先。",2020年07月06日,技术
深圳,"快速上手业务，并组织团队完成产品的质量体系构建和管理工作；
招聘并构建测试团队，完成团队的建设和发展，实现良好的跨团队合作；
与合作厂商行成良好的合作关系，建设起业务的质量流程体系；
优化、提高团队的测试效率和输出质量，主动发现问题并优化改善，做好过程和结果的积极反馈和团队的反思提升工作；
承担团队的游戏运营品质和责任，关注并提升团队业绩；
承担外网游戏品质责任，关注项目业绩。",25927-游戏测试经理（深圳）,"本科以上学历，有3年以上软件测试经验，有游戏测试经验者优先，具有快速熟悉业务流程和优化，并建立完善质量体系的能力；
有过带领团队独立完成项目测试工作，做好工作中的问题挖掘和改善，带领团队提升业务熟悉度和技术能力的提升的经验；
具备团队组建、团队人才培养、团队梯队建设和团队发展的经验，能够很好的进行团队内外的沟通和团队绩效提升；
优秀的执行力和抗压能力，热爱游戏测试，乐于主动反馈和积极思考；
熟悉至少一门开发或者脚本语言，C++、C、C#、php、python优先；
熟悉主流操作系统原理（windows、linux、android）、网络协议等，有过前后端性能、安全、兼容等测试经验者优先。",2020年07月06日,技术
西安,"1、负责腾讯云经营系统的后台架构的设计、开发与优化；
2、熟悉经营系统理念、常用方案
3、负责现有系统的设计、实现和优化；",22989-腾讯云经营平台后台开发工程师(腾讯云全资子公司）,"1、计算机及计算机相关专业本科以上学历;
2、3年以上Unix/Linux操作系统下PHP开发经验;
3、对算法/数据结构/数据库有深刻理解，有过大规模软件研发经验，精通性能调优各种方法;
4、精通Unix/Linux操作系统，熟悉网络编程，熟悉常用架构设计；熟悉Mysql及开源No-SQL存储;
5、有强烈的上进心和求知欲，善于学习新事物;
6、思路清晰，具有优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情,团队合作意识, 能主动承担，乐于分享；
7、熟悉互联网服务及运营系统的开发者优先。
此岗位为腾讯集团旗下全资子公司编制岗位",2020年07月06日,技术
深圳,"1. 负责腾讯云域名产品（DNSPod）的系统开发；
2. 负责域名管理相关功能的实现，包括域名注册、解析、证书等功能开发；
3. 负责备案系统的功能开发。",22989-腾讯云域名产品WEB前端工程师,"1. 本科以上学历、计算机相关专业、至少3年以上工作经验；
2. 精通Javasript/HTML/CSS等前端开发技术，基础扎实；
3. 熟悉当下主流的前端框架(react/vue/angular等)，有react、redux开发经验优先；
4. 熟悉Web应用系统开发，对HTTP、TCP/IP协议及web服务器等有所理解；拥有良好的安全意识，熟悉常见的网络安全攻防策略；
5. 熟悉至少一门后台开发语言，有Node.js/PHP开发经验优先；
6. 具有较强的沟通能力与团队合作精神，具有良好的分析问题、解决问题的能力以及较强的学习能力；
7. 有域名注册、解析、SSL证书等相关产品的技术研发经验优先。",2020年07月06日,技术
深圳,"负责运营支撑平台、运维自动化平台及其组件的设计和开发；
负责优化、改进运维支持系统，并保证其安全高效稳定的运行；
参与运营平台、运维系统的需求分析、设计、编码；
负责开发、完善运维内部系统及辅助系统，提升运维质量及效率；
通过技术手段控制和优化成本，提升资源使用率。",22989-虚拟化平台运营开发工程师（深圳）,"本科及以上学历，3年以上开发经验；
至少精通1种开发语言：Python、Golang、PHP、Java、Rubby、Perl；
精通Unix/Linux操作系统、良好的编码规范；
熟悉MYSQL或其他大型数据库，能够快速根据需求完成高性能数据库设计；
具有良好的学习能力、沟通能力、服务理念和合作精神；
强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长。
有以下经验者优先：
有大数据、运维自动化系统研发经验者优先；
有发布系统、监控系统、运营支撑系统等开发经验者优先；
有大型分布式系统设计与开发经验者优先。",2020年07月06日,技术
深圳,"负责云帆出海等平台产品后台的架构设计、核心代码编写以及运维相关工作；
保障产品交付的高质量顺利执行，协助产品、运营团队，保障服务和运营的高稳定性； 
负责对现行系统的性能优化及数据库优化； 
负责相关技术文档编写，跨团队交流协作。",25927-高级应用开发工程师,"计算机或相关专业本科及以上学历，4年以上互联网WEB项目经验； 
知识全面且扎实，基础理论、算法、数据结构、网络协议（TCP/IP、HTTP），熟悉OOP编程模式，熟悉设计模式； 
精通PHP语言，熟悉Laravel、Yii2等PHP框架，同时具备Java、C++，Go或NodeJs经验者优先； 
精通Mysql、Redis等应用开发，精通SQL调优和数据结构设计； 
熟练使用Linux环境和Shell等脚本编写； 
熟练掌握apache/nginx等web服务器的配置、调优及问题定位分析； 
熟悉web安全相关内容并有相关实践经验； 熟悉常用的系统可并发、高可用及性能优化的解决方案； 
熟悉响应式开发及移动端开发； 熟悉Vuejs等框架类库以及前端性能优化； 熟悉使用Gulp、Webpack、Git等工具； 
拥有良好的代码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；
具有良好的对内、对外沟通协调能力，责任心强，踏实进取，追求卓越，具有良好分析问题解决问题能力。
",2020年07月02日,技术
深圳,"工作内容
负责腾讯云政务行业相关项目的开发技术指导和咨询
协助开发团队解决项目中的疑难杂症，降低技术风险
协助项目团队保障研发过程质量、服务运营的稳定性",25664-政务行业技术经理,"任职要求
本科及以上学历，计算机相关专业； 
5年以上开发工作经验，3年以上架构设计经验； 
对复杂业务具有良好的理解能力；
扎实的编程基础，对各层常用开源的框架有深入的了解，对框架本身有过开发或重构者优先；
精通以下技术至少两项：
    1熟悉Web开发，html/css/javascript，Ajax、DOM等前端技术，熟练掌握面向对象编程思想，善于解决各浏览器兼容问题，精通 小程序 /React/Angular/Vue等主流前端技术，能独立开发或封装前端组件者优先
    2熟悉分布式业务系统的设计与开发，具有丰富的架构设计经验，熟悉java、go , php,或 nodejs等开发技术，能够独立完成大的业务模块，熟悉业界常见的spring cloud, istio等微服务框架
    3对数据库底层原理及系统架构有深入的理解； 熟悉数据库性能调优等；",2020年07月02日,
深圳,负责微信后台视频号基础功能及运营系统开发。,WXG02-113 微信运营开发工程师（视频号）(广州/深圳）（深圳）,"1. 2年及以上 Linux 下 C/C++/Python/PHP 开发经验；
2. 熟悉常用的数据结构和算法，掌握数据库开发及网络编程；
3. 熟悉JavaScript、jQuery、CSS、Node.js，从事过运营系统开发或熟悉web前端开发者尤佳；
4. 希望你热爱编程，喜欢钻研技术，愿意深入思考。",2020年07月03日,技术
深圳,"主导DEVOPS在微信支付落地，为国民工具微信支付的高速发展提供持续的, 稳定可靠的，具备极致体验的基础设施；
建设业界领先的研发环境, 保障研发活动的高效运转。
为全球第一支付工具的系统质量提供多层次，全方位的保障， 通过各种机制和手段来发现隐藏在系统中的问题；
建设以需求为根本的全自动测试手段，让变更都能得到快速完整的测试覆盖，每一次发布都能安安心心；
持续建设CI/CD的机制，对研发各环节的风险进行评估，将问题消灭在产生的地方；
基于对系统的充分了解，主动干扰系统的正常运转，通过主动制造麻烦，来发现系统中的问题。",28603-微信支付架构治理开发工程师,"1.计算机/互联网知识扎实、代码能力扎实、逻辑清晰、有技术追求；
2.熟练掌握nodejs、php、python等后台开发语言，对express、koa等nodejs后台框架有研究并对其原理有过深入理解，能用vue、react构建前端页面，具备独立建设web站点的能力；
3.熟练使用docker容器化技术开发和部署微服务，会使用kubernetes部署生产环境微服务；熟悉前端性能优化，掌握一定的后台优化技巧，掌握与后端交互数据，熟悉web领域内常见的安全问题及防控方式；
4.追求极致的用户体验，有效的通过监控、上报改善用户体验; 
5.具备良好的逻辑思维、异常风险把控能力；
6.有良好的编码规范，代码精益求精，设计仔细推敲，关注系统指标；
7.具备良好的沟通能力，追求完美，有工作激情、乐于分享。",2020年07月03日,技术
深圳,"岗位职责：
1. 负责腾讯云域名产品（DNSPod）的系统开发
2. 负责域名管理相关功能的实现，包括域名注册、解析、证书等功能开发
3. 负责域名管理系统的架构规划、性能优化等工作
",22989-腾讯云域名产品WEB前端工程师,"1、熟悉Javasript/HTML/CSS等前端开发技术，基础扎实；
2、熟悉当下主流的前端框架(react/vue/angular等)，有react、redux开发经验优先；
3、熟悉Web应用系统开发，对HTTP、TCP/IP协议及web服务器等有所理解；拥有良好的安全意识，熟悉常见的网络安全攻防策略；
4、熟悉至少一门后台开发语言，有Node.js/PHP开发经验优先；
5、具有较强的沟通能力与团队合作精神，具有良好的分析问题、解决问题的能力以及较强的学习能力
6、有域名注册、解析、SSL证书等相关产品的技术研发经验优先；
  通过腾讯云技术认证或同等资格认证的优先录取。",2020年07月04日,技术
深圳,"负责腾讯基础架构网络运营体系下金融业务及基础网络安全的保障及运营管理等工作；
根据具体业务场景，设计开发运维自动化方案，推动运营系统组件运营各项优化措施的落地，加强系统架构的健壮性，保障运营质量；
负责基础网络的监控、异常发现、应急预案制定等；
负责收集业务网络基础数据，并对数据进行分析审计，输出相关报表。",TEG02-网络运营工程师（深圳）,"计算机相关专业本科及以上学历，2年以上基础架构运营工作经验；
2年以上linux操作系统使用经验，熟练使用python、shell、java、PHP等其中一门编程语言进行运营开发工作；
熟悉TCP/IP网络原理，网络基础知识扎实，熟悉路由、交换设备配置及管理；
熟悉常用的数据分析方法，较强的数据敏感性，根据数据分析结果设计自动化运营的方案，推动问题得到解决；
工作积极主动，学习能力强，有系统及业务运维的高危意识，并有较强的分析故障排查能力和丰富的处理经验。",2020年07月04日,技术
深圳,"负责移动游戏社区产品的业务逻辑的设计和开发；
负责系统的架构设计和持续优化；
负责系统的运营监控和数据分析工作。",25925-移动游戏社区后台开发高级工程师（深圳）,"本科及以上学历，3年以上以上服务端开发经验；
熟悉Go或者PHP开发，有构建可伸缩、可扩展、高可用系统经验；
熟练掌握各种设计模式和面向对象设计原则，具备较强的模型抽象能力；
熟悉TCP/IP协议，对Socket通信和HTTP协议有深刻理解；
熟悉MySQL数据库，了解MySQL索引优化、查询优化和存储优化；
熟悉Redis等主流NoSQL的开发和设计。",2020年07月05日,技术
广州,负责微信后台视频号基础功能及运营系统开发。,WXG02-113 微信运营开发工程师（视频号）(广州/深圳）（广州）,"1. 2年及以上 Linux 下 C/C++/Python/PHP 开发经验；
2. 熟悉常用的数据结构和算法，掌握数据库开发及网络编程；
3. 熟悉JavaScript、jQuery、CSS、Node.js，从事过运营系统开发或熟悉web前端开发者尤佳；
4. 希望你热爱编程，喜欢钻研技术，愿意深入思考。",2020年07月05日,技术
深圳,"负责产品用户增长方向的前端开发，包括但不限于以下几个方向：
一、负责开发互联网toC在线产品，要求开发的系统具有高性能和高可靠性
二、负责前端页面H5页面的开发和后台服务业务代码开发
三、负责pc和移动前端系统开发",PCG14-用户增长前端开发工程师（深圳）,"一、基本技能要求 
1.本科及以上学历，对互联网行业有浓厚兴趣； 
2.熟悉计算机基础学科，包括数据结构、基础算法、计算机体系结构等
3.了解使用HTML、CSS、JavaScript，熟悉Http、https，有使用git等版本管理或构建工具优先； 
4.了解业界流行开发框架例如vuejs, reactjs等优先；
5.了解和能使用至少一种后台语言，包括但不限于nodejs、php、java、python等，有一定的nodejs开发经验（经验丰富的加分）
6，对Web性能和安全有较深的见解和相关处理方案；
7，对广告知识有一定了解优先
二、通用能力 
1、良好的沟通能力,逻辑清晰,具有一定的产品业务理解能力 
2、良好的团队合作意识，充满探索精神，责任心强，对Growth Hacking感兴趣者优先",2020年07月06日,技术
成都,"负责腾讯云中间件（API网关，服务框架、MQ、ServerLess等）产品的测试工作，参与需求分析、设计评审，制定测试计划，设计和执行测试用例，进行缺陷跟踪和软件质量分析，保障和提升软件质量； 
对云平台产品进行自动化测试以及必要的专项测试（性能/稳定性）和测试工具开发。",CSIG17-腾讯云中间件高级测试工程师,"计算机本科及以上相关专业3年以上工作经验，熟悉消息中间件，RPC框架，API网关，数据层，性能优化等相关技术经验者优先； 
具有高并发相关工作经验，熟悉Spring Cloud，gRPC/thrift框架，开源消息队列RabbitMQ/RocketMQ框架，有相关测试经验者优先； 
熟练掌握C/C++/Java等至少一种编程语言，对PHP/Python/Shell/Perl等至少一门脚本语言有丰富实践经历；
具备自动化测试经验，深刻理解自动化平台和持续集成体系建设者优先； 
有丰富性能、协议或白盒测试经验者优先； 
具备良好的团队合作精神，善于协调沟通，具备较高的问题推动解决能力； 
有不错的工作抗压能力，富有激情，责任心强，做事客观公正。",2020年06月29日,技术
深圳,"岗位职责：

负责广告工具平台/电商品台的前端系统的需求分析和架构设计，核心代码的编写；

负责制定团队技术规范、推动技术架构的持续演进，使团队在系统工程化程度，基础设施完备性，研发效率，代码复用性上持续提升；

理解产品业务，主导各个业务模块的重构、改造和优化；同时能够主动及时发现系统潜在的技术风险并推动解决；",TEG03-高级前端开发工程师（深圳）,"1、3年或以上前端开发经验；
2、精通Javascript/CSS，熟练掌握AJAX、JSON、H5等web开发技术；

3、熟悉ES6规范，有跨浏览器、响应式前端开发项目经验，熟悉react开发生态，对redux/dva框架有丰富的项目实践经验；

4、熟练使用gulp/grunt/webpack任一种工程化框架；

5、熟练使用各种前端调试工具，性能分析工具；

7、有团队意识，沟通顺畅，抗压能力强；

8、有开源项目开发经验、有组件/框架/效率工具开发经验者优先；

9、有nodejs/php/go/python等服务器端语言开发经验者优先；",2020年06月29日,技术
北京,负责腾讯视频游戏中心的前端开发、前端架构设计以及整体性能调优。,31112-腾讯视频web前端开发工程师(北京),"本科及以上学历，三年以上前端开发经验；
熟练掌握HTML/CSS/JavaScript等前端开发技能；
熟练掌握React/Angular/Vue等主流前端库且有实际项目经验，对MVC/MVVM模式、前端组件化开发有一定理解和思考；
熟悉前端工程化相关的Webpack/Grunt/Gulp等工具的使用和配置；
熟悉[Nodejs/Python/PHP/C++/Java]中一种或多种开发语言，有全栈开发经验；
熟悉常见性能优化、衡量方法；
熟悉常见网络协议、了解基本的 Web 开发安全知识原理和防御
逻辑分析能力强，善于沟通，具备良好的沟通能力和团队协作精神。",2020年06月29日,技术
北京,"负责推荐引擎的架构设计、开发和性能调优；
负责推荐数据流程的搭建、监控和优化；",34455-腾讯体育推荐引擎开发工程师,"本科以上学历，计算机相关专业，3年以上后台开发工作经验；
熟悉Linux操作系统，至少精通一门语言（golang、c++、python或php）；
对海量、高性能、分布式开发有经验者优先；
对推荐，搜索，广告系统开发有经验者优先；
具备良好的分析解决问题能力，能独立承担任务，有任务进度把控能力；
责任心强，自驱力强，主动，好学，具有良好的对外沟通和团队协作能力。",2020年06月29日,技术
深圳,"1. 负责在线教育核心音视频后台（直播、点播）系统的模块架构设计、研发
2. 负责业界最新技术调研和引入应用",21309-在线教育—音视频中台-高级C++/golang研发工程师,"计算机或通信专业毕业，本科以上学历。
1，精通c++/go其中一门语言，并能快速上手另外两门语言，至少掌握perl、shell、python、php其中一门脚本语言
2，精通分布式系统，高并发网络服务器研发，熟练掌握tcp/udp，熟练掌握linux系统及NGINX，Redis，MySQL，kafka等中间件的原理及应用
3，沟通表达能力优秀，逻辑思维清晰，细致用心追求完美，富有团队合作意识和拼搏精神
4，同时具备c++/go开发能力者优先
5，有音视频及高并发服务端经验者优先
6，具有多年编码经验者优先",2020年06月30日,技术
