job_add,job_duty,job_name,job_require,job_time,job_type
北京,"负责分布式爬虫后台的技术研发；
负责图文，短视频等数据的清洗，过滤，相似聚合等工作；
参与项目的架构设计、评审、技术攻坚及优化。",30359-后台开发高级工程师(北京),"计算机相关专业本科以上学历，三年以上开发工作经验；
精通C/C++，Python和Golang任意一种语言，熟悉Linux/Unix平台开发，至少熟悉一种脚本语言；
精通TCP/IP与HTTP等网络协议相关知识，精通网络编程和多线程/多进程开发;
熟悉Mysql数据库开发，熟悉NoSQL，如memcache/redis;
具有海量数据处理经验，有大规模爬虫系统设计经验优先;
软件知识结构全面，基本功扎实;
良好的团队合作能力，善于沟通，有较好的抗压能力，热爱开发事业。",2020年05月06日,技术
深圳,负责腾讯统一商品库的搭建，支持腾讯广告、智慧零售等业务；负责商品中台的高性能后台服务开发，需要参与后台架构设计和性能稳定优化；负责通用业务组件的开发和维护,26699-智慧零售后台开发工程师,"本科及以上学历，计算机软件或相关专业；
熟练运用Java、并具备Nodejs或Python语言开发能力，3年以上开发经验；
熟悉LINUX/UNIX开发环境，熟悉网络开发与后台开发模式；
熟悉Mysql/PostgreSQL等数据库运用、管理以及开发；
具有网络爬虫，结构化数据提取，数据分析等使用/开发经验者优先；
具备优秀的分析解决问题的能力，具有较强的任务跟进与推动能力；
具有良好的沟通能力与团队合作精神；
对智慧零售工作有持续的热忱和激情。",2020年05月14日,技术
深圳,"负责搜索产品功能的开发及持续优化及搜索相关的后台服务开发
负责分布式数据爬虫系统的开发及持续优化；
负责数据预处理索引检索等相关系统的开发。
负责对外接口的开发与跨团队项目的协调推进；
参与腾讯医疗搜索架构的优化设计、开发和性能调优。",21882-腾讯医疗搜索后台开发,"5年以上工作经验，计算机基础扎实，熟练掌握go和python编程，代码简洁清晰；
有高并发服务开发经验者优先；
熟悉mysql/nosql的开发，有了解常用大数据基础组件的使用/原理者优先，如kafka/hadoop/hive/spark/ETL等；
熟悉搜索引擎的系统架构， 对索引检索的流程有较好的认知，或者具有较强的学习能力； 
对前端cgi开发，css/js 开发有一定认知和经验。
有较好的自主发现、分析、解决问题的能力，有数据驱动意识，推动业务发展；
对技术有热情，有较好的学习能力和责任心；
较好的沟通能力，团队协作意识，积极主动；",2020年06月03日,技术
深圳,"腾讯医疗在互联网领域不断创新发展，涉及的领域包括医疗健康资讯内容，医疗服务等等。包括但不限于腾讯医典及腾讯健康等脍炙人口的拳头产品。诚心邀请策略产品加入我们一起打造医疗用户画像，query理解，内容理解，内容质量衡量，召回排序策略等核心模块。
1、负责腾讯医疗内机器学习相关产品的策略制定；
2、通过对关键词，用户行为日志、用户session的分析/评测，优化用户画像；
3、理解用户在的搜索需求，找到用户搜索路径中的问题和优化方向；优化搜索框下拉推荐，关键词改写/纠错，关联搜索，搜索暗纹词/热词等功能，提升用户的搜索效率；
4、挖掘更多维度的内容和用户特征，建立全面客观的数据评价方法，为提高系统的数据指标和用户留存负责；
5、输出高质量的需求文档，跟进策略产品的推荐实施；
6、密切配合技术、运营团队,通过大量数据分析和调研发现问题,确定优化方向,促进核心指标达成；
7、负责制定机器学习产品质量衡量和监控体系。",21882-策略产品经理,"1、本科及以上学历，计算机、统计、数学、信息技术及相关专业；
2、5年左右工作经验，推荐策略、机器学习产品经验优先；
3、深入理解用户画像梳理、意图识别、知识图谱、网页文档处理；
4、对网络爬虫、网页质量分类有工作程度的理解；
5、对人工智能、机器学习、推荐算法在文本，语音处理的应用有所研究；
6、有strong product sense，data driven，结果导向，有强烈的好奇心和思考自驱力，热爱从现象到本质的思考；
7、良好的洞察能力和数据敏感度，善于从日常体验和数据逻辑推理中发现问题，并快速定位到问题根源；
8、抗压能力强，高效执行，善于自省和跨团队协作。",2020年06月04日,产品
深圳,负责智慧零售数据产品后台架构的设计和实现工作；,26699-智慧零售数据中心后台开发工程师,"本科及以上学历，计算机软件或相关专业； 
熟练运用Java、并具备Nodejs或Python语言开发能力，3年以上开发经验； 
熟悉LINUX/UNIX开发环境，熟悉网络开发与后台开发模式； 
具有网络爬虫，结构化数据提取，数据分析等使用/开发经验者优先； 
具备优秀的分析解决问题的能力，具有较强的任务跟进与推动能力； 
具有良好的沟通能力与团队合作精神； 
对智慧零售工作有持续的热忱和激情。
",2020年06月23日,技术
job_add,job_duty,job_name,job_require,job_time,job_type
成都,"负责游戏服务器端设计和开发工作；
负责服务器端逻辑功能的编写；
负责服务器端的架构设计与搭建与性能优化；
负责服务器相关工具的开发和维护；",15575-《王者荣耀》-高级后台开发工程师（成都）,"本科及以上学历，3年或以上Linux游戏后台开发经验；
熟练使用Linux下面g++，gdb，共享内存等开发工具；
熟练使用C++语言，理解流行的开发模式；
熟悉shell/python/lua/golang一种或以上语言；
具体较强的逻辑思考能力和debug能力；
对海量、高性能、分布式开发有经验者优先；
具备完整的网络游戏项目开发经验，有成功线上产品者优先；
熟悉游戏开发过程中的细节，具备优秀的分析解决问题能力和沟通协作能力；",2020年07月17日,技术
深圳,"负责腾讯重点业务在付费场景的运营活动、包括游戏微商店、积分商城、用户增长、业务运营（推荐）场景挖掘工作；
数据驱动、算法驱动策略开发工作，高效达成业务目标；
以数据挖掘、统计分析、机器学习、深度学习等技术，深入理解业务，驱动业务付费核心指标增长",TEG15-腾讯计费平台推荐算法高级工程师(深圳),"计算机、统计分析、机器学习等相关专业硕士及以上学历，5年以上相关工作经验；
熟悉数据分析、数据挖掘、机器学习、推荐系统相关技术，对业界前沿技术持续关注；
有大数据从业经验，具备数据处理和加工能力，有良好的数据思维和数据驱动意识；
熟悉常用数据处理工具，熟悉sql/scala/python三门语言，具备实际开发能力和解决问题的经验；
具备较强的学习能力，有责任心与进取心，有较强的团队合作能力，注重协作。",2020年07月14日,技术
西安,"负责腾讯对象存储/数据万象产品运营支撑平台、运维自动化平台及其组件的设计和开发； 
负责优化、改进运维支持系统，并保证其安全高效稳定的运行； 
参与运营平台、运维系统的需求分析、设计、编码； 负责开发、完善运维内部系统及辅助系统，提升运维质量及效率； 
通过技术手段控制和优化成本，提升资源使用率。",22989-存储后台开发工程师(腾讯云全资子公司),"精通一种或几种开发语言：PHP、C++、Java、python、Go； 
熟悉常用数据结构和算法，精通多线程编程和网络编程；
精通Unix/Linux操作系统、良好的编码规范；
熟悉MYSQL、mongodb或其他大型数据库，能够快速根据需求完成高性能数据库设计；
具有良好的学习能力、沟通能力、服务理念和合作精神； 强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长；
有以下经验者优先： 具有hadoop、spark、presto、kafka等大数据、运维自动化研发经验； 
有运维自动化、监控系统、发布系统、运营支撑系统等开发经验； 有大型分布式系统设计与开发经验。
 注：此岗位为腾讯集团旗下全资子公司编制岗位",2020年07月14日,技术
武汉,"岗位职责：
  1. 负责腾讯会议 C++ 跨平台的开发和维护；
  2. 负责腾讯会议平台效率工具建设。",22989-腾讯云视频会议客户端C++开发工程师（腾讯云全资子公司）,"任职要求：
  1. 计算机相关专业本科以上学历；
  2. 3 年以上 C++ 开发经验；
  3. 对 stl 等标准库有深入了解；
  4. 有 Windows，Mac，iOS，Android 开发经验的优先；
  5. 有 NodeJS，Python 等技术积累的优先；
  6. 编程基本功扎实，具有良好的代码风格；
  7. 工作态度积极，善于主动学习思考，责任心强，对技术有强烈兴趣；
  8. 思路严谨，具备良好的分析解决问题能力，能独立承担任务。

备注：此岗位为腾讯集团旗下全资子公司编制岗位",2020年07月14日,技术
北京,负责腾讯新闻等内容产品图文内容理解和生产等，包括但不限于：内容理解五大基础维度（影响力，价值效率，时效性，调性，新闻性）文章分类和Tag抽取、质量分级、自动纠错、自动摘要、知识图谱、情感分析、dreamwriter自动写稿等，以及前沿NLP算法在推荐系统应用，比如自然语言生成、LSTM+Attention应用在行为分析或排序中。,36812-腾讯新闻算法工程师 内容产品,"1.熟练掌握nlp基础理论和算法，在一个或多个领域（如文本分类、语义理解、知识图谱构建、篇章理解、情感分析、自然语言生成等）能够独立开展研发工作，熟悉NLP最新进展bert，XLnet，ernie等预训练框架，多目标学习等；
2.熟练掌握C/C++和python语言编程，熟悉linux开发环境，有扎实的数据结构和算法设计功底；
3.有优秀的逻辑思维能力和数据分析能力，善于分析和解决问题；良好的沟通能力与团队协作能力；
4.熟练掌握机器学习、深度学习的基础理论和方法，并在自然语言处理任务中有实际应用经验者优先；
5.熟练使用一种或几种深度学习框架（如tensorflow、caffe、mxnet、pytorch等）",2020年07月15日,技术
深圳,负责推荐系统及数据平台的建设和优化；包括排序学习算法、跨领域推荐、多源异构数据融合等研究和应用。,WXG08-122 微信推荐算法工程师（深圳）,"计算机相关专业硕士及以上学历，熟练掌握c++, python等编程语言，熟练使用linux环境。
熟悉常见的机器学习算法，有一定的深度学习经验，有hadoop/spark等大数据处理经验；
参与过推荐系统、广告系统等实际线上系统者优先；
有排序学习、跨领域建模、迁移学习等经验的优先；
责任心强，积极主动，勇于接受挑战，具有良好的团队合作和沟通能力",2020年07月15日,技术
深圳,"1、用机器学习、社交网络挖掘、文本挖掘等技术，对微信社交网络、行为等数据进行挖掘，发现其潜在关系，指导微信大数据应用落地；
2、构建机器学习应用管道，机器学习训练系统、推理引擎等，设计机器学习算法平台；
3、学习和了解微信体系下的各种机器学习业务工作，总结最佳实践，举一反三提出更优解法，并沉淀至算法平台；
4、从机器学习平台角度，以效率和安全为目标，优化整体使用体验",WXG02-微信（高级）数据挖掘平台算法工程师（深圳）,"1.数学、统计、计算机、自然语言处理等相关专业硕士及以上学历；或者五年以上互联网数据挖掘和应用相关工作经验；
2.熟悉聚类、分类等机器学习和深度学习算法，或者推荐算法；对其中某方面核心算法理解透彻；
3.较强的概率与数理统计基础；
4.精通python，scala，熟悉 c++ 语言，熟悉xgboost，spark，tensorflow，karas的原理和使用；
5.拥有海量数据的机器学习/数据挖掘研发经验优先；
6.在推荐系统, AutoML, 机器学习模型加速领域有相关研究工作经验优先；",2020年07月15日,技术
深圳,"1、数据驱动，参与目标的制定与拆分，负责腾讯会议的用户增长、留存、拉新、转化、ARPU 提升等产品设计，策略制定工作；2、与设计、开发人员高效合作，从产品概念策划到推动开发上线中起到关键角色，对增长目标负责；3、与运营、市场人员紧密配合，推动营销策略的实施,发现助力业务拓展的机会点；4、通过分析为产品确定北极星指标并拆解，制定增长路径，并对所负责的项目进行数据跟踪与数据分析，并结合客户研究及竞品调研，找到对应的提升方案。",22989-腾讯会议增长策略产品经理,"1、本科以上学历，具备3年以上互联网产品工作经验,熟悉产品设计和用户交互工作流程； 2、思维逻辑清晰，数据分析能力优秀，善于用数据驱动产品的优化升级； 3、熟悉增长黑客(Growth Hacking)理论，并有相关实践经历。 4、善于思考， 善于沟通和团队协作； 5、具有toB和toC增长策略的相关工作经验优先； 6、能快速理解业务，发掘业务细节和数据之间的联系； 7、思维活跃，注重细节，关注从创意到执行的全过程； 8、掌握 Tableau/R/Python 等分析工具，能使用 SQL 进行数据地查询与处理，有研发或数据分析背景优先；9、有协同办公产品运营、产品策划、行业深耕经验者优先；",2020年07月15日,产品
西安,"腾讯云的增长速度非常快，作为中国的头部云服务供应商，我们提供的IaaS，PaaS，SaaS被众多行业使用，包括金融、交通、政府等领域，也因此我们服务的可靠性就显得尤为重要。
你需要构建，执行，协调混沌实验和压力性能测试；汇总实验结果，输出报告；
指导系统进行架构改进，提高可靠性； 
利用统计学、模式识别、机器学习等方法，提升输出实验报告的效率；
最终，你需要主动通过我们的相关系统提供的服务的可靠性、可用性指标，工单反馈等指标，举证你对于系统可靠性提升的作用。",CSIG17-腾讯云可靠性测试工程师（腾讯云全资子公司）（西安）,"需符合下列要求：
本科计算机科学或者相关领域的学历；
2年以上的软件开发经验；
熟悉面向对象、数据结构、算法架构、复杂问题的分析与解决；
熟悉至少一门面向对象语言，脚本语言python；
有使用压力测试和异常注入工具的经验。

首选的资格：
有超过两年混沌工程或者容量评估系统、全链路压测系统建设与实施的经验；
在设计与实施复杂软件系统并成功交付给客户有丰富的经验；
专业的软件工程实践知识，在软件开发生命周期中有丰富的实践，包括code reviews, source control management，编译，测试与运维；
通过与用户，其他技术团队，管理者沟通，收集并提炼需求， 描述软件的功能和技术设计。",2020年07月16日,技术
深圳,"分布式大数据系统开发、计算性能调优、 高性能服务框架设计与开发； 
参与项目的架构设计、评审、技术攻坚及优化； 
参与系统文档的撰写、维护。",PCG04-高级大数据开发工程师,"本科以上学历，计算机或相关专业；
3年以上Linux后台开发经验，有大规模系统开发经验；
熟悉Java/go/Python；
熟悉flink/blink/spark streaming等流式数据处理；
具有Hadoop/Spark/Hbase/impala/druid/kylin/clickhouse等分布式计算平台的使用和一定性能优化经验；
熟悉mysql/PG/oracle等数据库使用和一定SQL优化经验；
熟悉常用大数据开源组件；
有高并发、大容量后台服务系统设计经验；
具有良好的学习能力、沟通能力、团队合作意识；
强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长",2020年07月16日,技术
成都,"负责企业微信业务的数据相关工作； 
监控大盘与竞品数据和波动，分析原因，洞察空间；
基于业务理解，支持产品、行业、运营业务线的核心策略分析，评估健康度，指导业务决策； 
负责专项分析，通过算法优化，实现用户增长或产品体验优化； ",WXG10-企业微信数据分析师（广/深/成）-成都,"3年以上数据分析相关岗位的工作经验，对贴紧业务做分析有浓厚兴趣； 
对数据敏感，理解业务，善于拆解数据、洞察问题、发掘空间；
熟练使用SQL/Hive等语句，具备Hadoop/Spark等海量数据处理经验； 
熟练使用Python/R等数据工具，具备应用机器学习算法进行业务建模的经验； 
逻辑和分析能力强，有自驱力和责任心。",2020年07月17日,技术
深圳,"负责腾讯视频付费数据体系建设，主要是各类会员数据体系的建设，包括：
1．规范各类数据上报；
2．建设付费业务数据仓库；
3．建立指标体系，开发分析模型，对支付路径效率，驱动付费因素，用户生命周期等进行分析探索，为策略输出提供数据支持，驱动业务增长；
4．研发数据平台，实现数据分析和销售管理的标准化和自动化；
",22850-腾讯视频数据分析工程师,"1.计算机，数学或统计学相关专业，本科及以上学历；
2.两年以上大数据开发经验，熟悉Hadoop/Hive/Spark/Flink等大数据框架，并了解其运行原理；
3.熟练掌握Hive SQL，python；熟悉JAVA，C，C++等至少一门高级编程语言；
4.熟悉ABtest，能完整地设计实验并验证实验效果；
5.有较好的数据敏感度，较强的数据分析能力及分析问题、解决问题的能力；良好的沟通能力、逻辑思维能力；
6.有金融支付类、电商类、互联网数据开发经验者优先；有数据挖掘经验者优先；
",2020年07月05日,技术
上海,"1、服务器端/移动端深度学习推理加速框架架构设计和开发。业界推理加速框架技术调研，不断优化内部技术方案，推进框架升级；保持AI推理加速框架产品能力和性能指标业界领先；
2、同AI推理业务部门深度合作，分析推理模型性能瓶颈，在模型/框架层面软硬件结合优化，实现性能提升，满足业务需求；
3、深入理解TF等框架的实现，能基于框架API，开发实现更灵活的GPU资源管理机制，实现CPU与GPU计算的解耦。",22989-腾讯云深度学习框架研发工程师,"1、硕士以上学历，计算机相关专业，3年以上工作经验。
2、对深度学习框架有深刻的理解，有代码贡献者更佳，例如TensorFlow，Pytorch，TensorRT，OpenVINO，TVM，XLA，MNN，Anakin，PAI-Blade，IFX。
3、熟悉深度学习模型及其应用场景，如CNN、BERT等，熟悉软/硬件模型优化技术，例如并行，量化，编译优化等。
4、有极佳的代码编程能力，熟练掌握C/C++，Python，Golang等一种及多种编程语言。
5、扎实的计算机体系结构知识，熟悉GPU/CPU/ASIC硬件架构，熟悉CUDA / TensorCore / SIMD编程和优化经验。
6、有Compiler/Runtime经验者优先；了解云计算和系统架构所依赖的关键技术：计算（CPU/GPU）、分布式存储、网络（VPC/DPDK/RDMA等）、操作系统/虚拟化、基础设施（数据中心／网络／服务器）者优先。
7、通过腾讯云技术认证或同等资格认证的优先录取。",2020年07月06日,技术
深圳,"负责对虚拟化疑难问题分析解决，形成方法论，提升团队技术能力；
负责通过技术手段、流程制度提升虚拟化平台可用性；
负责分析业务不合理、不高效地方，提出优化改进方案并推进实施；
负责腾讯云虚拟化运维平台规划，建设，不断提升运维效率；",22989-高级系统技术运维工程师（深圳）,"本科及以上学历；
3年以上Linux内核开发经验；
精通linux，windows操作系统，对系统性能相关问题有较深刻理解；
熟悉主流虚拟化技术原理(如kvm,xen,hyper-v,lxc)，有实际的对虚拟化疑难问题trouble shooting经验；
熟悉TCP/IP协议，了解SDN相关技术，能够定位linux虚拟化环境下网络异常；
擅长shell,python,perl中一种或几种，熟练应用awk、sed、grep、strace、tcpdump、gdb等常用命令。

有以下经验者优先：
有丰富内核故障调试经验；
有kvm故障调试经验；精通kvm/docker等主流虚拟化技术；
有内核社区补丁提交经验。  ",2020年07月06日,技术
北京,"1. 根据腾讯视频的业务需求，结合自身理解，设计数据埋点方案，并跟进开发、测试、验收的全流程；
2. 利用回收的数据日志，设计中间层数据库表，设计数据模型，推动数据BI化，提供准确，及时，便捷的数据能力；
3. 深入理解业务目标，帮助拆解和量化，建设数据监控体系；
4. 根据目标和业务特点，提供各类数据支持，深入思考，总结思路，沉淀为数据分析模板和报告，为业务提供决策依据；",38661-视频数据产品经理,"1. 2年以上移动互联网数据产品/数据分析师工作经验，有内容相关行业经历优先；
2. 逻辑清晰，思维敏捷，具有良好的分析、总结和表达能力；
3. 积极主动，善于沟通，能够适应快速的工作节奏；
4. 了解数据开发、客户端开发和后台开发的基本逻辑和技术原理，高效沟通；
5. 精通sql和office系列软件，至少熟练使用spss/sas/r中的一种，具有python能力优先；
6. 本科及以上学历，数学、统计、计算机及相关专业优先；",2020年07月06日,产品
深圳,"负责微信支付研发效能工具系统的建设，让业务研发直观高效的完成业务逻辑的开发
负责微信支付核心研发痛点和难点的攻关解决",28603-微信支付效能工具后台开发工程师（深圳/广州）,"1.本科及以上学历；  
2.2年以上开发经验，C++，PHP，Python、NodeJs任一种达到熟练掌握，熟练掌握mysql等存储技术的应用；
3.具备良好的沟通表达能力，产品意识好，思维敏捷，执行力力强，对待工作认真严谨、高度负责；
4.熟悉领域建模、DDD者优先；
5.具备电商、金融、ERP、支付类业务开发经验者优先：
6.具备前后端全栈开发能力者优先；
7.对分布式系统架构、分布式存储、分布式事务等技术有深入研究和开发经验者优先；
8.对DSL技术有研究和项目经验者优先；
9.有模型驱动开发、可视化开发、低代码开发技术有研究或项目经验者优先。",2020年07月07日,技术
深圳,"负责企业发展部相关系统的测试工作，包括移动端和PC端系统；
负责部门自动化测试框架的搭建；
负责相关产品自动化测试水平的提升。",27553-腾讯音乐测试工程师（深圳）,"计算机相关专业本科及以上学历；
3年以上系统测试工作经验，有白盒测试经验，有自动化测试框架开发经验者优先；
具有Web、Android和IOS自动化测试经验，熟悉selenium 、Appium框架，熟练使用Jmeter进行性能测试；
熟悉Linux系统，MySql数据库, 以及TCP/IP, HTTP等网络协议；
熟悉java/C或C++，熟悉shell/python/PHP/perl等一种脚本语言；
熟悉测试流程和规范，了解功能测试，性能测试，接口测试和单元测试等测试方法；
学习能力和技术钻研能力强，良好的质量意识、沟通和团队合作能力；
工作积极主动，执行力强，能够快速解决问题。",2020年04月28日,技术
深圳,"负责企业发展部数据分析工作，通过数据挖掘、大数据处理、数据分析等技术，对运营数据进行挖掘与分析，对模型进行优化；
负责根据不同的算法模型，上报业务需要的统计数据，协助各种算法的实施。",27553-腾讯音乐数据挖掘和分析工程师（深圳）,"计算机、数学、统计、数据挖掘等相关专业本科及以上学历，3年以上数据挖掘相关项目经历；
熟练掌握python/java/C++/Scala等至少一种编程语言；
掌握扎实的数据挖掘，机器学习理论知识，能够根据不同情况调整和运用逻辑回归、分类、聚类等算法；
善于在大数据中挖掘价值，具有良好的数据敏感度和丰富的数据挖掘项目操作经验；
有并行计算、海量数据处理经验、熟悉hadoop、spark生态系统组件使用者优先；
较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识；
有音乐领域个性化推荐相关经验者尤佳。",2020年04月30日,技术
深圳,负责海量数据处理的基础架构开发与维护。,TME-腾讯音乐中央信息库数据开发工程师,"本科及以上学历。熟悉Hadoop/Spark/Flink等分布式计算平台；
扎实可靠的编程能力，精通Python/C/C++/Go/Java至少一门编程语言；
具备良好的数据结构、算法、操作系统、数据库与计算机网络基础；
具备良好的分析解决问题能力，能独立承担任务，有系统进度把控能力； 
责任心强，良好的对外沟通和团队协作能力，主动好学。
",2020年05月07日,技术
深圳,"负责音乐全链路数据平台建设，开发和调优业务主体模型，核心指标体系建设，制定数据管理规范，加速数据生产效率，推进数据规范和数据治理；
负责构建音乐通用用户体系，包括多种用户身份标识之间的IDMapping服务、基础用户画像和用户兴趣体系；
通过梳理和抽象，跟进大数据前沿技术的发展，沉淀通用性平台或服务能力。

",TME-腾讯音乐大数据开发工程师,"计算机、数学、统计相关专业本科以上学历，5年以上相关工作经验；
熟悉数据分析、数据挖掘、机器学习、分布式计算至少某一方面，熟练运用各种常用算法和数据结构，有较深的理论研究和实践经验优先；
较强的数据敏感度，能结合业务场景需求完成数据分析和开发，具有数据仓库建设、用户标签建设、用户画像挖掘等相关工作经验优先；
熟悉开源大数据技术栈，能够基于大数据生态构建提出切实可行的项目方案，并有能力维护中大型数据项目，有扎实的编程能力和坚实的工程能力，熟悉python/java/web开发；
具备强烈的技术热情和良好的学习能力、分析问题解决问题能力，善于合作、乐于分享、责任心强。",2020年05月07日,技术
深圳,"QQ和全民K歌中音频分类、分析、音质评测等相关项目；
音频与机器学习前沿技术探索与实现；
负责QQ音乐、全民K歌音频相关AI技术研究和实现。",TME-腾讯音乐音频算法工程师（深圳）,"计算机、信息类及相关专业；
具备音频、图像等信号处理领域相关理论功底；
熟悉传统机器学习基础理论，熟悉深度学习开源框架，深入理解DNN/RNN/CNN/lstm原理，熟练运用tensorflow训练和调参；
编程基础扎实，代码风格良好，熟悉算法和数据结构，熟练运用python、c\C++等开发语言。",2020年05月07日,技术
深圳,"负责企业发展部数据分析工作，通过数据挖掘、大数据处理、数据分析等技术，对运营数据进行挖掘与分析，对模型进行优化；
负责根据不同的算法模型，上报业务需要的统计数据，协助各种算法的实施。",27553-腾讯音乐数据仓库开发工程师(深圳）,"计算机、数学、统计、数据挖掘等相关专业本科及以上学历，3年以上数据挖掘相关项目经历；
熟练掌握python/java/C++/Scala等至少一种编程语言；
掌握扎实的数据挖掘，机器学习理论知识，能够根据不同情况调整和运用逻辑回归、分类、聚类等算法；
善于在大数据中挖掘价值，具有良好的数据敏感度和丰富的数据挖掘项目操作经验；
有并行计算、海量数据处理经验、熟悉hadoop、spark生态系统组件使用者优先；
较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识；
有音乐领域个性化推荐相关经验者尤佳。",2020年05月09日,技术
深圳,"1. 产品音频算法实现、技术开发和系统调优等工作
2. 移动平台、跨平台代码移植和算法优化
3. 音频前沿技术的预研和开发",TME-全民K歌音频算法高级工程师,"1. 硕士以上学历，计算机、信号处理或声学相关专业，5年以上工作经验
2. 编程基础扎实，熟悉算法和数据结构，熟练运用C/C++、Matlab、Python等开发语言
3. 熟悉音频编解码器或音频信号处理，熟悉模式识别和深度学习开源框架
4. 有声音3A算法、音效算法开发、音频内容分析实际项目经验者优先
5. 具有良好的沟通能力及团队协作精神，有较强的分析和解决问题能力
6. 具有一定的音乐素养，对音乐和音频技术的结合感兴趣者优先",2020年05月09日,技术
北京,"负责腾讯云存储产品中心数据万象产品相关功能的设计、研发及优化；
负责腾讯云COS相关系统的开发及维护。",22989-高级后台开发工程师,"1. 精通C/C++、Java、Python、PHP、Golang中的一种或几种；
2. 熟悉常用数据结构和算法，精通网络编程，多线程编程；
3. 熟悉计算机操作系统、网络，TCP/IP协议， HTTP协议，有性能优化经验优先；
4. 富有激情和创造力，学习能力强，良好的团队合作能力；
5. 良好的团队合作精神，较强的沟通能力，优秀的分析问题和解决问题的能力，勇于接受挑战。

具有以下条件者优先：
有图片视频处理相关工作经验；
有大数据、海量日志处理分析系统架构经验；",2020年07月07日,技术
广州,"负责微信基础产品的平台和运营能力建设；
参与微信基础产品的数据平台设计和搭建；
参与微信产品核心数据的维护和监控；
参与微信基础数据服务框架的开发和维护。
",WXG01-113 微信后台开发工程师（广州）,"2年以上Unix、Linux操作系统的C、C++项目的开发经验；
熟悉网络编程，精通TCP/IP协议及编程，熟悉互联网应用协议；
具有高并发、高性能服务系统设计经验及能力，能独立承担任务和有系统进度把控能力；
熟悉python、bash 等脚本语言；
熟练掌握SQL或其他数据库语言；
良好的代码编写习惯, 有进取心, 求知欲强烈, 具备良好的分析解决问题能力；
有游戏、海量服务、高性能、分布式系统设计、开发经验者优先。",2020年07月07日,技术
深圳,负责腾讯视频精选首页的视频推荐算法研发工作，包括针对具体场景问题的召回算法、点击率及时长等预估模型、重排机制，以及相关数据挖掘和机器学习工作，提升长视频个性化推荐质量和内容分发效率。,38661-视频推荐高级算法工程师,要求2年以上大规模机器学习相关工作经验，熟悉常见机器学习和深度学习算法及其原理，对算法特点和适用场景等有比较深刻的理解，能够快速进行算法实现和迭代；熟悉c++/python等常见开发语言；熟悉tensorflow等常用深度学习建模框架；具备良好的沟通和快速学习能力。有推荐系统或广告系统经验者优先考虑。,2020年07月07日,技术
深圳,"开发美术制作工具，优化美术工作流程； 
根据美术需求，设计Shader； 
研究游戏引擎，帮助美术人员使用引擎和工具；
协助美术人员和程序人员优化游戏运行效率； 
解决美术人员日常遇到的各种技术问题。",15571-使命召唤手游高级技术美术（深圳）,"美术相关专业大专及以上学历；
3年技术美术工作经验，有多款游戏开发经验者优先；
能熟练使用 3DMAX,有MAX脚本编写能力；
熟练使用Max Script 或 mel, Python；
熟悉Unity3D引擎的动画模块,和相关Shader研发经验；
熟悉渲染管道，熟悉Shader编程；
对计算机技术有广泛的了解；
具备良好的沟通能力，善于思考，思维灵活，富有创意，乐于助人。",2020年07月07日,设计
上海,"1. 本科及以上学历，计算机科学与技术相关专业，从事后台开发2年及以上工作经验；
2. 熟悉Unix/Linux操作系统，精通Java，C++，go等任一门语言，熟悉面向对象开发方法；
3. 精通TCP/IP协议相关知识，精通网络编程，精通HTTP等网络应用协议，精通多线程多进程开发；
4. 熟悉MYSQL/NoSQL的开发，熟悉至少一种脚本语言，如shell、python等；
5. 对高性能并发服务有深入理解；对海量后台服务的性能优化、容灾容错有一定的经验；
6. 熟悉常见大数据基础组件的使用/原理/调优者优先，如Flume/Kafka/Hadoop/Hbase/Spark/Storm/ELK/ETL/kafka/Hive等；
7. 具备良好的学习能力和分析解决问题能力，责任心强；",PCG22-创新项目后台开发工程师（上海）,"1. 负责直播社交业务后台系统的设计和开发；
2. 高性能服务框架设计、海量数据存储设计；
3. 有直播、社交、社区类业务开发经验优先；",2020年07月07日,技术
广州,负责公众平台推荐系统算法研发和难点技术攻坚，通过深挖内容生产者和用户直接的匹配关系，升级公众平台的内容订阅体验。,WXG03-微信公众平台推荐系统算法工程师（广州）,"1. 优秀的编码能力, 扎实的数据结构和算法功底 
2. 精通 c++/python，熟悉编程语言基础知识和调试技巧 
3. 熟悉大数据基础工具, hadoop/hive/spark/storm 
4. 熟悉深度学习常见框架tensoflow，pytorch 
5. 精通推荐系统各个环节，包括但不限于优化召回性能效果，改善和评估多样性等推荐议题
6. 有推荐系统前沿方向有实际落地经验，懂得根据场景针对性的量化解决现有系统效果上的瓶颈
7. 有大型推荐系统算法工程经验，精通画像构建，线上系统trade off优化经验 
8. 数学基础扎实，熟悉概率论统计学等基础知识，善于严谨的定义和建模业务场景问题 
9. 实际工作需要跟业务紧密结合，关心产品用户体验，能和策略产品同学紧密沟通和快速迭代业务需求 

加分项： 
1. 有高水平论文者优先，包括但不限于ACL、EMNLP、NIPS、WWW、AAAI等 
2. 对算法高并发部署有实际工程性能优化经验 
3. 有内容知识图谱的实际应用或开发经验
4. 了解NLP相关基础应用，包括短文本分类，序列标注，语言模型，同义词挖掘等 ",2020年07月07日,技术
