job_add,job_duty,job_name,job_require,job_time,job_type
深圳,"负责互动阅读产品，轻游戏产品前端开发维护工作；
负责产品运营工具、管理工具的开发维护工作；
负责实现突破web多终端设备限制，为更多用户群体提供随时随地的线上生活体验。",37087-web前端开发,"本科及以上学历，3年以上web开发经验；
沟通表达能力好，具有良好的团队合作精神；
熟悉TCP/IP，HTTP/HTTPS等网络协议，熟悉网络通信基本原理；
精通HTML5/CSS3/JavaScript(ES6+)相关技术，熟练使用React、Vue等前端框架；
具备NodeJS开发经验，有微信小程序或微信公众号开发经验者优先；
具有良好的分析和解决问题能力，有前端性能、内存优化经验者优先；
具有较强学习能力，能快速学习和应用新知识新框架新工具。 ",2020年06月28日,技术
深圳,"1. 负责解决腾讯云相关产品web前端，小程序SDK问题、性能瓶颈、开发缺陷等疑难问题，能够深入分析，从根本上解决。 
2. 负责梳理提炼客户使用腾讯云产品web前端，小程序SDK的建议和需求，推动客户诉求的落地，降低客户差评。 
3. 参与技术方案和系统设计评审，掌握相关的技术架构和原理，能够根据客户需求提供专业的解决方案。 
4. 通过培训，知识库建设，工具平台建设，流程优化等手段，提升一线服务团队专业度。",31504-web前端高级技术工程师,"1. 本科及以上学历，计算机相关专业，5 年以上 Web 前端开发经验；
2. 熟悉Web应用系统开发,熟悉 HTTP 基本原理，能熟练运用 HTML、CSS、JavaScript 构建高性能的 Web 应用程序； 
3. 熟悉原生 JavaScript，熟悉 jQuery，React、Vue 等框架及类库；
4. 有Node.js和小程序相关开发经验 
4. 有使用 grunt、gulp、webpack 等工具进行前端工程化经验； 
5. 工作积极主动，具有良好的逻辑思维及语言表达沟通力和团队协作精神。
5. 有web端视频开发经验者优先",2020年06月28日,技术
深圳,"1. 腾讯云工单服务、智能客服、自助化工具、知识库、智能在线开发维护。
2. 腾讯云ITSM、Devops等服务体系系统开发维护。",31504-服务产品中心高级工程师,"1. 本科以上学历，专业不限，计算机相关专业最佳。
2. 有三年及以上后台服务开发经验，熟悉有编写“多路复用”、“异步回调”、“并发模型”等后台相关技术的经验。
3. 熟悉linux操作系统，熟悉TCP/IP协议栈。
4. 有C/C++, Java, Golang, PHP其中语言开发经验，编程能力强。
5. 有较强学习能力和解决问题能力，能快速学习新知识新架构新工具。
6. 有云计算、ITIL/ITSM、Devops或精益背景者更佳。
7. 有团队合作意识，能主动承担，乐于分享、沟通表达能力好。",2020年06月28日,技术
杭州,"负责游戏引擎中使用到的Houdini资源的开发，包括地形、道路、植被、水体等程序化物件；
负责开发和改进基于Houdini的PCG制作流程，兼顾美术、程序和策划的需求；
针对策划和美术对大场景内容制作的需要，开发和改进相应的制作工具链；
帮助制作团队熟悉和掌握PCG相关技术和制作流程；
编写和维护PCG相关制作规范和文档。
",25928-Houdini 技术美术（深圳/上海/杭州）,"具有丰富的Houdini相关知识和经验；
具有Python、VEX或者ICE脚本开发经验；
具有游戏渲染资源和性能相关的优化分析、改进经验；
具有游戏内容制作管线开发经验，能够根据设计和美术的需求改进和创建内容制作管线；
具有良好的协作沟通能力，可以协助程序和美术解决游戏开发中遇到的问题；
熟悉Unreal Engine者优先；
精通3D美术内容制作工具（包括：3DMax、Maya、ZBrush、Motion Builder、Photoshop等）者优先；
掌握程序开发，熟悉：C#、C++、Java Script者优先。
",2020年06月28日,设计
深圳,负责START云游戏后台框架搭建和业务逻辑开发，持续提升性能，提升体验，优化架构，支持海量用户业务。,28302-云游戏后台高级开发工程师(深圳),"3年以上后端开发工作经验，精通Java或者Go语言，精通网络编程和数据库编程； 
熟悉Linux系统，能独立完成后台系统的开发、部署、维护；
深刻理解面向对象开发思维，具有较好的系统分析设计能力、文档撰写能力； 
能快速学习，热爱游戏行业，诚实正直、责任心强，有较好的沟通能力。",2020年06月28日,技术
深圳,"负责腾讯云容器产品前端开发工作；
负责前端页面的开发，性能优化，安全加固，优化体验优化；
负责前端架构建设，公共组件的设计开发，研发工具建设，提高研发效率和研发质量；
负责相关接入层开发，主要用nodejs；
负责项目技术难题攻关和新技术预研。",22989-腾讯云容器产品web前端开发工程师,"本科及以上学历，计算机相关专业；
能够熟练运用HTML、CSS、JavaScript构建高性能的web应用程序；
能够熟练运用至少一款主流的JS框架（如react），具有良好的代码风格、接口设计与程序架构；
了解 HTTP 协议，能定位常见的 HTTP 协议相关故障； 了解基本的 Web 开发安全知识原理和防御；
具备良好的算法和数据结构相关知识，具备较强的模型抽象能力；
思路清晰，具备良好的沟通能力和团队协作精神；
通过腾讯云技术认证或同等资格认证的优先录取。",2020年06月28日,技术
重庆,"1. 腾讯云服务体系产品， 如工单服务，智能客服，服务台等Web前端开发。
2. 腾讯云服务体系产品 ，如工单服务，智能客服，服务台等小程序，H5开发。",31504- 服务平台Web前端开发（腾讯云全资子公司）,"1. 本科以上学历，专业不限，计算机相关专业最佳。
2. 精通HTML5 + CSS3 + JavaScript(ES6+) + Webpack 技术栈，熟悉Web组件编程思想。
3. 掌握NodeJS或其他至少一种服务器端编程语言；有Web应用架构设计，前后台联合开发管理和性能优化实战经验。
4. 熟悉vue，react等主流框架，有实际开发经验。
5. 熟悉Tcp，Http, SSL/TLS, Https协议。
6. 熟悉微信公众号/企业号、小程序的原理，对性能优化、内存优化有一定经验。
7. 熟练使用版本管理工具，有良好的代码注释、编程习惯。
8. 有较强学习能力和解决问题能力，能快速学习新知识新架构新工具。
9. 沟通表达能力好。
注：此岗位为腾讯集团旗下全资子公司编制岗位",2020年06月27日,技术
深圳,"1.开发移动游戏社区项目（包括pc端和移动端）相关web页面；
2.编写与后端联调的JS代码；
3.解决各种浏览器之间的兼容性问题；
4.解决web页面性能问题；
",23295-互娱前端开发工程师," 1.计算机相关专业；3年以上WEB前端开发经验；
 2.精通HTML、CSS、Javascript，熟悉主流JS框架（例如jquery，zepto，vue，react等）；
 3.精通浏览器兼容性；
 4.熟悉HTTP的基本工作原理及Web常用开发工具；
 5.熟悉node.js，具有全栈开发经验者优先；
 6.很强的分析问题和解决问题的能力；",2020年06月27日,技术
深圳,"1、建设PCG数据资产管理平台（欧拉平台），提升PCG数据运营的质量和效率
2、负责欧拉平台系统Web前后端架构/代码层面的专项分析优化，对代码研发质量和系统性能负责。",30359-欧拉-运营开发工程师（深圳）,"1、计算机相关专业本科及以上学历，3年以上java-web开发或测试开发工作经验，精通java技术；
2、扎实的计算机基础，出色的编程能力，精通常用算法和设计模式； 具备丰富的服务端开发及性能调优经验； 熟悉多种互联网协议；
3、具有较强的问题定位和分析能力； 具备创新性思维、较强的抗压能力和良好的沟通能力； 有丰富单元测试经验，有测试驱动开发经验者优先；
4、熟练大数据处理框架（Hadoop/Hive/Spark/Kylin）相关技术；熟悉流式计算引擎，对相关框架(Kafka/Storm/SparkStreaming/Flink)熟悉了解，有实际应用经验优先;",2020年06月28日,技术
北京,"1.负责关系型数据库周边生态产品和工具研发；
2.负责腾讯云自研数据库oracle兼容性功能研发； 
3.对预研性数据库产品提供方案设计和支持； 
4.提升数据库国产化产品演进，推动项目落地；",22989-数据库云平台高级研发工程师（北京）,"(3年以上研发的工作经验)： 
1.精通MySQL/Oracle/PostgreSQL等关系型数据库中的一种，熟练掌握调优方法，以及具体实现原理，了解源码优先； 
2. 有数据库中间件或数据库客户端驱动开发或调优经验更佳；
3. 熟练掌握C/C++/Go/Java/Python/Perl等语言中的一种，对linux的网络，磁盘，CPU的运行机制有丰富的问题定位经验；
4. 有数据库内核源码，调优经验更佳；
5. 强烈的学习欲望，良好的服务，沟通，自驱意识 ；
6. 具备较强的抗压能力，喜欢有挑战的工作；",2020年06月28日,技术
